city,name,type,price,rating,address,lat,lng,desc,tags,badge,mapsLink,icon
"paris,La Maison d'Isabelle,boulangerie,€,5,""47 Bd Saint-Germain, 75005"",48.8518,2.3478,Touristique mais putain le meilleur croissant de Paris. Le croissant au beurre est une révélation.,croissant|incontournable|5e,must,https://maps.google.com/?q=La+Maison+d'Isabelle+Paris,🥐"
"paris,Mamiche,boulangerie,€,5,""45 Rue Condorcet, 75009"",48.8811,2.3452,Boulangerie franco-algérienne dans le 9e. Brioche feuilletée et msemens à tomber. Plusieurs adresses.,boulangerie|brioche|9e,,https://maps.google.com/?q=Mamiche+boulangerie+Paris,🍞"
"paris,Tranché Batignolles,boulangerie,€,5,""60 Rue des Batignolles, 75017"",48.8844,2.3226,Boulangerie engagée dans les Batignolles. Farines bio et levain naturel.,bio|levain|batignolles,,https://maps.google.com/?q=Tranché+Batignolles+Paris,🍞"
"paris,PANADE,boulangerie,€,4,""21 Rue de Rivoli, 75004"",48.8556,2.3529,Boulangerie artisanale dans le centre. Pains et viennoiseries soignés.,boulangerie|artisanal|centre,,https://maps.google.com/?q=PANADE+boulangerie+Paris,🍞"
"paris,Pleincœur,boulangerie,€€,4,""26 Rue Rambuteau, 75003"",48.8601,2.3507,Boulangerie-pâtisserie du Marais. Produits de qualité et decor soigné.,boulangerie|marais|qualité,,https://maps.google.com/?q=Pleincœur+Paris,🍞"
"lyon,Pâtisserie Chocolaterie Sève,pâtisserie,€€,5,""29 Quai Saint-Antoine, 69002"",45.7622,4.8321,La référence pâtisserie-chocolaterie de Lyon. Pralines ganaches et gâteaux d'exception.,chocolat|pâtisserie|quai,must,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x9df1e32625719a85,🍫"
"lyon,Duclef Café Pâtisserie,pâtisserie,€€,5,""Rue Victor Hugo, 69002 Lyon"",45.759,4.8327,Pâtisserie fine dans la rue Victor Hugo. Gâteaux élaborés et finitions impeccables.,pâtisserie|victor hugo|soigné,,https://maps.google.com/?q=Duclef+Café+Pâtisserie+Lyon,🥐"
"lyon,DORNER FRERES,pâtisserie,€€,5,""Rue Auguste Comte, 69002 Lyon"",45.7569,4.8321,Pâtisserie familiale installée depuis des générations. Savoir-faire traditionnel lyonnais.,tradition|pâtisserie|lyon,gem,https://maps.google.com/?q=DORNER+FRERES+Lyon,🥐"
"lyon,ALMA par Marvin Brandao,pâtisserie,€€,5,""Rue des Capucins, 69001 Lyon"",45.7697,4.8338,Pâtisserie-boulangerie-chocolaterie du chef Marvin Brandao. Créativité et technicité au service du goût.,chef|créatif|presqu'île,gem,https://maps.google.com/?q=ALMA+Marvin+Brandao+Lyon,🥐"
"lyon,SOHA Cookies,pâtisserie,€€,5,""Rue Mercière, 69002 Lyon"",45.7612,4.8321,Cookies artisanaux lyonnais. Parfums audacieux et textures généreuses.,cookies|artisanal|mercière,gem,https://maps.google.com/?q=SOHA+Cookies+Lyon,🍪"
"lyon,Délices des Sens,pâtisserie,€€€,4,""Rue d'Algérie, 69001 Lyon"",45.7679,4.832,Pâtisserie haut de gamme dans le 1er. Entremets contemporains et chocolats fins.,pâtisserie|haut de gamme|1er,,https://maps.google.com/?q=Délices+des+Sens+Lyon,🥐"
"lyon,Chocolaterie Sève — Les Halles,pâtisserie,€€€,4,""102 Cours Lafayette, 69003 Lyon"",45.7606,4.8576,La chocolaterie Sève aux Halles Paul Bocuse. Chocolats artisanaux de très haute qualité.,chocolat|halles|artisanal,,https://maps.google.com/?q=Chocolaterie+Sève+Halles+Lyon,🍫"
"lyon,Chocolats Voisin Bellecour,pâtisserie,€€,4,""Place Bellecour, 69002 Lyon"",45.7579,4.8322,Chocolatier lyonnais historique sur la place Bellecour. Incontournable pour les coussins de Lyon.,chocolat|bellecour|tradition,,https://maps.google.com/?q=Chocolats+Voisin+Bellecour+Lyon,🍫"
"lyon,My sushi,restaurant,€€,4,""3 Rue Louis Vitet, 69001 Lyon"",45.7685,4.8311,Excellent restaurant japonais avec un service aux petits soins. À deux pas de la presqu'île.,sushi|japonais|service,fav,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x89ab724ae47e782c,🍣"
"lyon,Carmelo,restaurant,€€,5,""Rue de la République, 69002 Lyon"",45.7634,4.8334,Très bon restaurant italien en plein cœur de Lyon. Pâtes fraîches et service chaleureux.,italien|pâtes|presqu'île,,https://maps.google.com/?q=Carmelo+restaurant+Lyon,🍝"
"lyon,La Commune,restaurant,€€,4,""Rue Diderot, 69006 Lyon"",45.7738,4.8482,Restaurant de quartier dans le 6e. Cuisine du marché bonne cave et clientèle fidèle.,marché|6e|quartier,,https://maps.google.com/?q=La+Commune+restaurant+Lyon,🍽️"
"lyon,Bichon Restaurant,restaurant,€€,5,""Rue Grenette, 69001 Lyon"",45.7675,4.8336,Adresse attachante dans le 1er. Cuisine lyonnaise revisitée avec affection.,lyonnais|grenette|attachant,gem,https://maps.google.com/?q=Bichon+Restaurant+Lyon,🍽️"
"lyon,Le Bistrot du Père,restaurant,€€,5,""Rue du Bât d'Argent, 69001 Lyon"",45.7673,4.8343,Bistrot chaleureux dans le vieux Lyon. Cuisine du marché et patron passionné.,bistrot|presqu'île|chaleureux,gem,https://maps.google.com/?q=Le+Bistrot+du+Père+Lyon,🍽️"
"lyon,Toké Place Sathonay,restaurant,€€,5,""Place Sathonay, 69001 Lyon"",45.7683,4.8333,Restaurant asiatique fusion sur la place Sathonay. Cuisine thaïe et japonaise mêlées.,asiatique|sathonay|fusion,,https://maps.google.com/?q=Toké+Place+Sathonay+Lyon,🍱"
"lyon,Les Filous Lyon,restaurant,€€,5,""Rue Saint-Jean, 69005 Lyon"",45.7621,4.8275,Street food grecque authentique dans le vieux Lyon. Gyros et mezze bien exécutés.,grec|street food|vieux lyon,,https://maps.google.com/?q=Les+Filous+Lyon,🥙"
"lyon,GREEKIA Bellecour,restaurant,€€,5,""Rue Victor Hugo, 69002 Lyon"",45.7566,4.8327,Street food grecque à deux pas de Bellecour. Gyros et pitas généreux.,grec|bellecour|street food,,https://maps.google.com/?q=GREEKIA+Bellecour+Lyon,🥙"
"lyon,KEFI,restaurant,€€,5,""Rue de la Barre, 69002 Lyon"",45.7585,4.8319,Cuisine grecque soignée dans la presqu'île. Carte courte et généreuse.,grec|presqu'île|soigné,,https://maps.google.com/?q=KEFI+restaurant+Lyon,🫕"
"lyon,LE COMPTOIR LIBANAIS,restaurant,€€,5,""Rue Bossuet, 69006 Lyon"",45.7736,4.8478,Le meilleur libanais de Lyon dans le 6e. Houmous maison et grillades parfumées.,libanais|6e|incontournable,fav,https://maps.google.com/?q=LE+COMPTOIR+LIBANAIS+Lyon+6,🫕"
"lyon,TinaTane,restaurant,€€,5,""43 Rue de Cuire, 69004 Lyon"",45.7787,4.8294,Patron très sympa pain maison frites maison et recettes originales. Vraiment délicieux.,fait maison|original|croix-rousse,fav,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0xccbcdbdd15d940b1,🍔"
"lyon,PNY Presqu'île,restaurant,€€,5,""59 Rue Mercière, 69002 Lyon"",45.7619,4.8331,Les burgers PNY à Lyon. Bons produits et bonnes recettes — fidèle à la réputation parisienne.,burger|mercière|qualité,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0xd733eb4c82411f8d,🍔"
"lyon,Döner Gang,restaurant,€,5,""2 Cours de la République, Villeurbanne"",45.7715,4.8735,Le meilleur kebab de Lyon et très original. Adresse culte chez les initiés.,kebab|villeurbanne|original,must,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x5e3ffd6679bf2c91,🥙"
"lyon,CHËF — berliner kebab,restaurant,€€,4,""Rue Garibaldi, 69003 Lyon"",45.7572,4.8546,Berliner kebab version lyonnaise. Viande en broche et sauce blanche.,berliner kebab|garibaldi|3e,,https://maps.google.com/?q=CHËF+berliner+kebab+Lyon,🥙"
"lyon,Rotana Buffet Lyon,restaurant,€€,5,""19 Rue Gentil, 69002 Lyon"",45.7651,4.8364,Buffet généreux en presqu'île. Large choix de cuisines du monde à prix raisonnable.,buffet|monde|presqu'île,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0xfd67212a0857f0db,🍽️"
"lyon,Café Gadagne,restaurant,€€,4,""Rue du Boeuf, 69005 Lyon"",45.7627,4.8274,Restaurant du musée Gadagne dans le vieux Lyon. Vue imprenable sur les toits depuis la terrasse.,musée|terrasse|vieux lyon,gem,https://maps.google.com/?q=Café+Gadagne+Lyon,🍽️"
"lyon,L'Authentik Oullins,restaurant,€€,4,""45 Rue Pierre Semard, Oullins"",45.7177,4.8137,Recettes originales et cuisine maison à Oullins. Une belle surprise hors des sentiers battus.,original|oullins|maison,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x2ef188cb7634ab7c,🍽️"
"lyon,Gump's Corner,restaurant,€€,5,""25 Place Carnot, 69002 Lyon"",45.7518,4.8271,Adresse sympa sur la Place Carnot. Cuisine de brasserie dans un cadre animé.,carnot|brasserie|animé,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x56f4d7d143c9cdee,🍽️"
"lyon,Pignouf,restaurant,€€,5,""22 Rue Chevreul, 69007 Lyon"",45.749,4.8385,Adresse confidentielle dans le 7e. Cuisine du marché sans fioriture et service décontracté.,marché|lyon 7|confidentiel,gem,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0x8fc6d16ac63ecb2f,🍽️"
"lyon,Le Saint Laurent — Pizzeria,pizzeria,€€,5,""82 Rue Bechevelin, 69007 Lyon"",45.7476,4.8389,Pizzeria au feu de bois dans le 7e. Pâte croustillante et garnitures généreuses.,feu de bois|pizza|lyon 7,fav,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0xa3c5ecaac85206e2,🍕"
"lyon,Jobaar,bar,€€,4,""Rue Sainte-Catherine, 69001 Lyon"",45.7682,4.834,Bar festif et animé dans le 1er. Cocktails accessibles et bonne ambiance en soirée.,festif|1er|cocktails,,https://maps.google.com/?q=Jobaar+Bar+Lyon,🍸"
"lyon,Les Berthom Lyon,bar,€€,5,""Rue des Marronniers, 69002 Lyon"",45.7589,4.8336,La chaîne bar à bières aussi à Lyon. Grande sélection de craft.,bière|craft|presqu'île,,https://maps.google.com/?q=Les+Berthom+Lyon,🍺"
"lyon,Les Culottes Longues,bar,€€,5,""42 Rue Sala, 69002 Lyon"",45.7548,4.8318,Bar à vins et bistrot décomplexé dans la Confluence. Carte courte et bien choisie.,vins|bistrot|confluence,gem,https://www.google.com/maps/place//data=!4m2!3m1!1s0x0:0xb40243fe637c6f1a,🍷"
"lyon,El Ghoul Brahim,boulangerie,€,5,""Rue Terme, 69001 Lyon"",45.7695,4.8322,Boulangerie artisanale du 1er. Pains au levain et msemens faits maison.,boulangerie|artisanal|1er,,https://maps.google.com/?q=El+Ghoul+Brahim+boulangerie+Lyon,🍞"
"lyon,Boulangerie Les Frères Barioz,boulangerie,€,5,""Rue Burdeau, 69001 Lyon"",45.7727,4.829,Boulangerie artisanale sur les pentes de la Croix-Rousse. Pains au levain et viennoiseries soignées.,boulangerie|levain|croix-rousse,,https://maps.google.com/?q=Les+Frères+Barioz+Lyon,🍞"
"lyon,Maison Terrasson,boulangerie,€,4,""Rue de Brest, 69002 Lyon"",45.7601,4.8347,Boulangerie de presqu'île appréciée des lyonnais. Pains de qualité au quotidien.,boulangerie|presqu'île|quotidien,,https://maps.google.com/?q=Maison+Terrasson+Lyon,🍞"
"lyon,Boulangerie Marcel Lyon,boulangerie,€€,4,""Rue de Brest, 69002 Lyon"",45.7607,4.8351,Boulangerie tendance de presqu'île. Produits soignés et déco moderne.,boulangerie|tendance|presqu'île,,https://maps.google.com/?q=Boulangerie+Marcel+Lyon,🍞"
"lyon,Jocteur le Boulanger de l'Île Barbe,boulangerie,€,4,""Île Barbe, 69009 Lyon"",45.8053,4.806,Boulangerie unique sur l'Île Barbe au nord de Lyon. Pains de caractère dans un cadre enchanteur.,boulangerie|île barbe|unique,gem,https://maps.google.com/?q=Jocteur+Boulanger+Île+Barbe+Lyon,🍞"
"lyon,Traboule et Cour des Voraces,sortie,€,4,""Place Colbert, 69004 Lyon"",45.7728,4.8268,La traboule la plus célèbre de la Croix-Rousse. Cour intérieure majestueuse et escalier monumental.,traboule|croix-rousse|patrimoine,,https://maps.google.com/?q=Traboule+Cour+des+Voraces+Lyon,🏛️"
"lyon,Jardin des Curiosités,sortie,€,5,""Rue Delandine, 69002 Lyon"",45.7576,4.8281,Petit jardin perché avec vue panoramique sur Lyon. Un trésor caché dans le 2e.,jardin|vue|caché,gem,https://maps.google.com/?q=Jardin+des+Curiosités+Lyon,🌿"
"lyon,Les Halles de Lyon Paul Bocuse,sortie,€€,5,""102 Cours Lafayette, 69003 Lyon"",45.7606,4.8576,Le temple de la gastronomie lyonnaise. Charcuteries fromages pralines — une immersion dans le goût.,halles|gastronomie|incontournable,must,https://maps.google.com/?q=Les+Halles+de+Lyon+Paul+Bocuse,🛒"
